msg,before,after
b'3419\r\n',1583314567162949000,1583314568162959000
b'3402\r\n',1583314568162972000,1583314569162982000
b'3453\r\n',1583314569162997000,1583314570162938000
b'3385\r\n',1583314570162954000,1583314571162941000
b'3461\r\n',1583314571162955000,1583314572162955000
b'3398\r\n',1583314572162969000,1583314573162983000
b'3440\r\n',1583314573162997000,1583314574162930000
b'3393\r\n',1583314574162944000,1583314575162885000
b'3329\r\n',1583314575162898000,1583314576162704000
b'3425\r\n',1583314576162717000,1583314577162973000
b'3383\r\n',1583314577162988000,1583314578162746000
b'3376\r\n',1583314578162756000,1583314579162895000
b'3381\r\n',1583314579162945000,1583314580162987000
b'3381\r\n',1583314580163001000,1583314581162989000
b'3478\r\n',1583314581163003000,1583314582162985000
b'3326\r\n',1583314582162999000,1583314583163053000
b'3312\r\n',1583314583163067000,1583314584162960000
b'3362\r\n',1583314584162973000,1583314585162931000
b'3447\r\n',1583314585162945000,1583314586163006000
b'3355\r\n',1583314586163021000,1583314587162944000
b'3407\r\n',1583314587162959000,1583314588162940000
b'3342\r\n',1583314588162950000,1583314589163014000
b'3355\r\n',1583314589163028000,1583314590162832000
b'3377\r\n',1583314590162846000,1583314591163140000
b'3328\r\n',1583314591163155000,1583314592162992000
b'3474\r\n',1583314592163006000,1583314593163031000
b'3402\r\n',1583314593163045000,1583314594162971000
b'3473\r\n',1583314594162985000,1583314595162816000
b'3392\r\n',1583314595162832000,1583314596163059000
b'3377\r\n',1583314596163073000,1583314597162983000
b'3335\r\n',1583314597163001000,1583314598163185000
b'3409\r\n',1583314598163199000,1583314599163092000
b'3352\r\n',1583314599163106000,1583314600163074000
b'3391\r\n',1583314600163088000,1583314601163006000
b'3343\r\n',1583314601163019000,1583314602163082000
b'3334\r\n',1583314602163097000,1583314603163090000
b'3401\r\n',1583314603163105000,1583314604163014000
b'3404\r\n',1583314604163028000,1583314605163081000
b'3473\r\n',1583314605163095000,1583314606163119000
b'3477\r\n',1583314606163132000,1583314607163029000
b'3364\r\n',1583314607163042000,1583314608163899000
b'3344\r\n',1583314608163910000,1583314609163106000
b'3381\r\n',1583314609163120000,1583314610163118000
b'3381\r\n',1583314610163132000,1583314611163122000
b'3377\r\n',1583314611163137000,1583314612163020000
b'3362\r\n',1583314612163034000,1583314613163109000
b'3355\r\n',1583314613163123000,1583314614163130000
b'3342\r\n',1583314614163145000,1583314615163210000
b'3373\r\n',1583314615163224000,1583314616163144000
b'3360\r\n',1583314616163158000,1583314617163144000
b'3343\r\n',1583314617163164000,1583314618163042000
b'3376\r\n',1583314618163052000,1583314619162844000
b'3458\r\n',1583314619162853000,1583314620163108000
b'3351\r\n',1583314620163122000,1583314621162787000
b'3440\r\n',1583314621162796000,1583314622163266000
b'3477\r\n',1583314622163282000,1583314623163110000
b'3467\r\n',1583314623163124000,1583314624162815000
b'3408\r\n',1583314624162824000,1583314625162911000
b'3397\r\n',1583314625162925000,1583314626163171000
b'3352\r\n',1583314626163186000,1583314627162975000
b'3343\r\n',1583314627162989000,1583314628162774000
b'3282\r\n',1583314628162783000,1583314629163262000
b'3325\r\n',1583314629163276000,1583314630163293000
b'3351\r\n',1583314630163308000,1583314631163204000
b'3297\r\n',1583314631163219000,1583314632163289000
b'3354\r\n',1583314632163305000,1583314633163215000
b'3327\r\n',1583314633163230000,1583314634163289000
b'3458\r\n',1583314634163304000,1583314635164143000
b'3382\r\n',1583314635164157000,1583314636164207000
b'3354\r\n',1583314636164220000,1583314637163237000
b'3359\r\n',1583314637163251000,1583314638163229000
b'3453\r\n',1583314638163243000,1583314639164152000
b'3466\r\n',1583314639164169000,1583314640164247000
b'3300\r\n',1583314640164262000,1583314641164068000
b'3422\r\n',1583314641164078000,1583314642163313000
b'3344\r\n',1583314642163328000,1583314643163217000
b'3344\r\n',1583314643163230000,1583314644163326000
b'3382\r\n',1583314644163340000,1583314645164265000
b'3376\r\n',1583314645164280000,1583314646164206000
b'3402\r\n',1583314646164219000,1583314647163271000
b'3367\r\n',1583314647163286000,1583314648163359000
b'3337\r\n',1583314648163477000,1583314649164207000
b'3361\r\n',1583314649164222000,1583314650164285000
b'3314\r\n',1583314650164299000,1583314651164204000
b'3427\r\n',1583314651164218000,1583314652164303000
b'3383\r\n',1583314652164317000,1583314653164282000
b'3406\r\n',1583314653164296000,1583314654164235000
b'3387\r\n',1583314654164281000,1583314655164304000
b'3376\r\n',1583314655164318000,1583314656164271000
b'3387\r\n',1583314656164285000,1583314657164328000
b'3456\r\n',1583314657164342000,1583314658164318000
b'3451\r\n',1583314658164334000,1583314659164337000
b'3396\r\n',1583314659164351000,1583314660164264000
b'3419\r\n',1583314660164278000,1583314661164348000
b'3388\r\n',1583314661164373000,1583314662164338000
b'3352\r\n',1583314662164352000,1583314663164346000
b'3404\r\n',1583314663164360000,1583314664164268000
b'3391\r\n',1583314664164283000,1583314665164335000
b'3319\r\n',1583314665164350000,1583314666164408000
b'3376\r\n',1583314666164422000,1583314667164293000
b'3443\r\n',1583314667164307000,1583314668164377000
b'3472\r\n',1583314668164391000,1583314669164309000
b'3350\r\n',1583314669164324000,1583314670164361000
b'3291\r\n',1583314670164376000,1583314671164373000
b'3344\r\n',1583314671164387000,1583314672164379000
b'3297\r\n',1583314672164392000,1583314673164312000
b'3323\r\n',1583314673164327000,1583314674164391000
b'3438\r\n',1583314674164406000,1583314675164401000
b'3465\r\n',1583314675164416000,1583314676164335000
b'3324\r\n',1583314676164349000,1583314677164405000
b'3307\r\n',1583314677164419000,1583314678164350000
b'3283\r\n',1583314678164364000,1583314679164443000
b'3323\r\n',1583314679164457000,1583314680164143000
b'3342\r\n',1583314680164158000,1583314681164420000
b'3349\r\n',1583314681164434000,1583314682164429000
b'3361\r\n',1583314682164443000,1583314683164438000
b'3346\r\n',1583314683164453000,1583314684164424000
b'3344\r\n',1583314684164439000,1583314685164445000
b'3347\r\n',1583314685164460000,1583314686164347000
b'3403\r\n',1583314686164361000,1583314687164453000
b'3375\r\n',1583314687164467000,1583314688164460000
b'3300\r\n',1583314688164473000,1583314689164449000
b'3348\r\n',1583314689164463000,1583314690164373000
b'3412\r\n',1583314690164387000,1583314691164462000
b'3402\r\n',1583314691164477000,1583314692164470000
b'3283\r\n',1583314692164485000,1583314693164388000
b'3346\r\n',1583314693164402000,1583314694164413000
b'3442\r\n',1583314694164427000,1583314695164428000
b'3345\r\n',1583314695164444000,1583314696164413000
b'3383\r\n',1583314696164427000,1583314697164503000
b'3370\r\n',1583314697164518000,1583314698164491000
b'3328\r\n',1583314698164505000,1583314699164507000
b'3338\r\n',1583314699164522000,1583314700164488000
b'3346\r\n',1583314700164502000,1583314701164431000
b'3364\r\n',1583314701164445000,1583314702164499000
b'3307\r\n',1583314702164514000,1583314703164470000
b'3357\r\n',1583314703164485000,1583314704164524000
b'3382\r\n',1583314704164539000,1583314705164484000
b'3308\r\n',1583314705164498000,1583314706164528000
b'3407\r\n',1583314706164542000,1583314707164531000
b'3520\r\n',1583314707164551000,1583314708164436000
b'3400\r\n',1583314708164450000,1583314709164554000
b'3343\r\n',1583314709164568000,1583314710164507000
b'3312\r\n',1583314710164521000,1583314711164505000
b'3349\r\n',1583314711164518000,1583314712164554000
b'3390\r\n',1583314712164568000,1583314713164565000
b'3314\r\n',1583314713164578000,1583314714164241000
b'3366\r\n',1583314714164250000,1583314715164490000
b'3382\r\n',1583314715164503000,1583314716164491000
b'3355\r\n',1583314716164505000,1583314717164638000
b'3311\r\n',1583314717164691000,1583314718164448000
b'3361\r\n',1583314718164462000,1583314719164695000
b'3329\r\n',1583314719164709000,1583314720164514000
b'3344\r\n',1583314720164529000,1583314721164604000
b'3271\r\n',1583314721164623000,1583314722164515000
b'3312\r\n',1583314722164530000,1583314723164535000
b'3302\r\n',1583314723164550000,1583314724164545000
b'3323\r\n',1583314724164559000,1583314725164594000
b'3301\r\n',1583314725164608000,1583314726164458000
b'3312\r\n',1583314726164472000,1583314727164615000
b'3437\r\n',1583314727164629000,1583314728164656000
b'3457\r\n',1583314728164671000,1583314729164586000
b'3452\r\n',1583314729164601000,1583314730164638000
b'3434\r\n',1583314730164652000,1583314731164643000
b'3327\r\n',1583314731164658000,1583314732164641000
b'3435\r\n',1583314732164655000,1583314733164548000
b'3343\r\n',1583314733164562000,1583314734164570000
b'3344\r\n',1583314734164584000,1583314735164664000
b'3342\r\n',1583314735164679000,1583314736164657000
b'3350\r\n',1583314736164670000,1583314737164542000
b'3425\r\n',1583314737164560000,1583314738164665000
b'3342\r\n',1583314738164679000,1583314739164615000
b'3312\r\n',1583314739164629000,1583314740164619000
b'3306\r\n',1583314740164633000,1583314741164649000
b'3311\r\n',1583314741164663000,1583314742164599000
b'3347\r\n',1583314742164614000,1583314743164609000
b'3344\r\n',1583314743164623000,1583314744164605000
b'3364\r\n',1583314744164620000,1583314745164637000
b'3439\r\n',1583314745164651000,1583314746164457000
b'3345\r\n',1583314746164471000,1583314747164738000
b'3347\r\n',1583314747164752000,1583314748164628000
b'3303\r\n',1583314748164642000,1583314749164659000
b'3331\r\n',1583314749164673000,1583314750164635000
b'3435\r\n',1583314750164649000,1583314751164641000
b'3376\r\n',1583314751164655000,1583314752164735000
b'3345\r\n',1583314752164751000,1583314753164540000
b'3284\r\n',1583314753164551000,1583314754164697000
b'3307\r\n',1583314754164710000,1583314755164698000
b'3356\r\n',1583314755164717000,1583314756164681000
b'3312\r\n',1583314756164695000,1583314757164750000
b'3398\r\n',1583314757164764000,1583314758164766000
b'3419\r\n',1583314758164780000,1583314759164701000
b'3317\r\n',1583314759164715000,1583314760164764000
b'3287\r\n',1583314760164778000,1583314761164682000
b'3300\r\n',1583314761164696000,1583314762164703000
b'3325\r\n',1583314762164717000,1583314763164719000
b'3348\r\n',1583314763164733000,1583314764164733000
b'3299\r\n',1583314764164747000,1583314765164701000
b'3295\r\n',1583314765164715000,1583314766164833000
b'3329\r\n',1583314766164847000,1583314767164778000
b'3346\r\n',1583314767164792000,1583314768164784000
b'3312\r\n',1583314768164798000,1583314769164748000
b'3346\r\n',1583314769164763000,1583314770164721000
b'3297\r\n',1583314770164735000,1583314771164823000
b'3433\r\n',1583314771164837000,1583314772164765000
b'3417\r\n',1583314772164778000,1583314773164744000
b'3439\r\n',1583314773164759000,1583314774164767000
b'3327\r\n',1583314774164782000,1583314775164831000
b'3302\r\n',1583314775164852000,1583314776164832000
b'3393\r\n',1583314776164845000,1583314777164844000
b'3321\r\n',1583314777164858000,1583314778164858000
b'3303\r\n',1583314778164872000,1583314779164787000
b'3302\r\n',1583314779164802000,1583314780164770000
b'3287\r\n',1583314780164784000,1583314781164786000
b'3438\r\n',1583314781164801000,1583314782165831000
b'3327\r\n',1583314782165844000,1583314783164871000
b'3303\r\n',1583314783164884000,1583314784164651000
b'3429\r\n',1583314784164666000,1583314785165866000
b'3299\r\n',1583314785165880000,1583314786164910000
b'3187\r\n',1583314786164925000,1583314787165868000
b'3273\r\n',1583314787165881000,1583314788165879000
b'3313\r\n',1583314788165893000,1583314789165852000
b'3309\r\n',1583314789165865000,1583314790165926000
b'3407\r\n',1583314790165940000,1583314791165889000
b'3291\r\n',1583314791165903000,1583314792165884000
b'3337\r\n',1583314792165897000,1583314793164892000
b'3271\r\n',1583314793164906000,1583314794165799000
b'3393\r\n',1583314794165812000,1583314795165925000
b'3319\r\n',1583314795165940000,1583314796165917000
b'3277\r\n',1583314796165932000,1583314797165679000
b'3421\r\n',1583314797165697000,1583314798165924000
b'3340\r\n',1583314798165938000,1583314799165708000
b'3345\r\n',1583314799165722000,1583314800165945000
b'3311\r\n',1583314800165959000,1583314801165938000
b'3438\r\n',1583314801165953000,1583314802165941000
b'3293\r\n',1583314802165955000,1583314803165957000
b'3333\r\n',1583314803165971000,1583314804165949000
b'3361\r\n',1583314804165963000,1583314805165990000
b'3347\r\n',1583314805166004000,1583314806165871000
b'3291\r\n',1583314806166013000,1583314807165978000
b'3310\r\n',1583314807165992000,1583314808165910000
b'3303\r\n',1583314808165924000,1583314809165990000
b'3274\r\n',1583314809166005000,1583314810165983000
b'3408\r\n',1583314810165998000,1583314811165992000
b'3369\r\n',1583314811166007000,1583314812165872000
b'3435\r\n',1583314812165886000,1583314813165992000
b'3344\r\n',1583314813166006000,1583314814166030000
b'3408\r\n',1583314814166043000,1583314815165996000
b'3354\r\n',1583314815166011000,1583314816165953000
b'3328\r\n',1583314816165967000,1583314817165935000
b'3311\r\n',1583314817165949000,1583314818166026000
b'3423\r\n',1583314818166040000,1583314819166047000
b'3411\r\n',1583314819166061000,1583314820166030000
b'3276\r\n',1583314820166044000,1583314821166020000
b'3293\r\n',1583314821166034000,1583314822166044000
b'3376\r\n',1583314822166058000,1583314823166036000
b'3306\r\n',1583314823166052000,1583314824166043000
b'3317\r\n',1583314824166057000,1583314825165059000
b'3309\r\n',1583314825165073000,1583314826166063000
b'3341\r\n',1583314826166077000,1583314827166059000
b'3346\r\n',1583314827166073000,1583314828166072000
b'3280\r\n',1583314828166087000,1583314829166019000
b'3337\r\n',1583314829166033000,1583314830166062000
b'3271\r\n',1583314830166076000,1583314831166014000
b'3393\r\n',1583314831166027000,1583314832166078000
b'3412\r\n',1583314832166093000,1583314833166093000
b'3302\r\n',1583314833166107000,1583314834166073000
b'3411\r\n',1583314834166087000,1583314835166088000
b'3290\r\n',1583314835166102000,1583314836165901000
b'3312\r\n',1583314836165910000,1583314837165936000
b'3318\r\n',1583314837165945000,1583314838166038000
b'3327\r\n',1583314838166052000,1583314839166034000
b'3275\r\n',1583314839166048000,1583314840166097000
b'3240\r\n',1583314840166111000,1583314841166120000
b'3295\r\n',1583314841166135000,1583314842166039000
b'3413\r\n',1583314842166054000,1583314843166135000
b'3274\r\n',1583314843166149000,1583314844166129000
b'3410\r\n',1583314844166143000,1583314845166098000
b'3343\r\n',1583314845166113000,1583314846166093000
b'3335\r\n',1583314846166106000,1583314847166144000
b'3322\r\n',1583314847166157000,1583314848166173000
b'3319\r\n',1583314848166187000,1583314849166081000
b'3398\r\n',1583314849166095000,1583314850166109000
b'3344\r\n',1583314850166123000,1583314851166094000
b'3268\r\n',1583314851166108000,1583314852166164000
b'3339\r\n',1583314852166178000,1583314853166080000
b'3315\r\n',1583314853166095000,1583314854166164000
b'3333\r\n',1583314854166180000,1583314855166159000
b'3414\r\n',1583314855166173000,1583314856166198000
b'3285\r\n',1583314856166212000,1583314857165120000
b'3259\r\n',1583314857165134000,1583314858166191000
b'3392\r\n',1583314858166206000,1583314859166199000
b'3248\r\n',1583314859166213000,1583314860166133000
b'3332\r\n',1583314860166147000,1583314861166124000
b'3355\r\n',1583314861166138000,1583314862166134000
b'3307\r\n',1583314862166148000,1583314863166217000
b'3305\r\n',1583314863166230000,1583314864166264000
b'3270\r\n',1583314864166278000,1583314865166146000
b'3314\r\n',1583314865166165000,1583314866166161000
b'3331\r\n',1583314866166175000,1583314867166217000
b'3399\r\n',1583314867166231000,1583314868166239000
b'3267\r\n',1583314868166253000,1583314869166260000
b'3388\r\n',1583314869166275000,1583314870166243000
b'3409\r\n',1583314870166257000,1583314871166250000
b'3248\r\n',1583314871166264000,1583314872166184000
b'3316\r\n',1583314872166198000,1583314873166187000
b'3255\r\n',1583314873166232000,1583314874166180000
